favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
6,Twitter for Android,"""@rpm11561: @IvankaTrump your dad's interview, last night with David Letterman, was the best, realest, most genuine sitdown, ever ! Thanks!",,False,Sun Apr 14 11:31:11 +0000 2013,10,323398020244848640
58,Twitter for Android,"@CoachClintSwan  Tell me, what were they doing in the Park, playing checkers?",CoachClintSwan,False,Sun Apr 21 14:42:50 +0000 2013,118,325982969040879620
99739,Twitter for iPhone,“Still Rising: Rasmussen Poll Shows Donald Trump Approval Ratings Now at 51 Percent” https://t.co/q80PaE0gQo,,False,Wed Apr 04 23:08:19 +0000 2018,23850,981669823221559302
56482,Twitter for iPhone,"“President Donald J. Trump Proclaims April 2, 2018, World Autism Awareness Day” https://t.co/ECBCHfll0p",,False,Mon Apr 02 16:38:29 +0000 2018,13702,980846943130746881
11,Twitter for Android,"""@Real_LukasHall: Starting to follow the Donald has been one of my better decisions lately @realDonaldTrump""  That's great!",,False,Wed Apr 17 12:26:53 +0000 2013,13,324499203009175553
0,Twitter Web Client,@GabiRyan1990 Sunday May 19th.,,False,Wed Apr 24 14:22:21 +0000 2013,0,327064975191470080
15,Twitter for Android,"""@Cheban42: @realDonaldTrump how did u feel Bout Mitt??""  Very nice guy but just didn't resonate with the voters!",,False,Sat Apr 20 13:34:57 +0000 2013,19,325603497389195265
58,Twitter for Android,Why did Vince and the WWE give my speech and segment the most time last night on USA Network - because that's what people want to see!,,False,Wed Apr 10 10:18:26 +0000 2013,68,321930163506003968
71,Twitter Web Client,"Looking forward to @THEGaryBusey's book of ""Buseyisms""!",,False,Mon Apr 22 02:32:15 +0000 2013,95,326161496113545216
6,Twitter for Android,"""@NoraHaxha: @realDonaldTrump Donald Trump is the man, loved the interview on letterman!""  Thanks!",,False,Sun Apr 14 11:56:04 +0000 2013,10,323404281996787713
128,Twitter for Android,"""@Ailor424: @realDonaldTrump Prez shows more anger about US Senate not passing guns bill than he does about the Boston bombing. Interesting!",,False,Thu Apr 18 01:07:54 +0000 2013,388,324690717769359360
33,Twitter Web Client,The time has come. THEGaryBusey will be project mgr on this Sunday's All-Star Celebrity @ApprenticeNBC. MUST SEE TV!!! Back to 2 hrs.,,False,Thu Apr 11 18:47:08 +0000 2013,67,322420567863078912
12,Twitter Web Client,This assignment has been a challenge to both teams. #CelebApprentice,,False,Mon Apr 22 01:56:32 +0000 2013,18,326152508596703232
6,Twitter Web Client,The Council is concerned over the health &amp; safety for the village of Blackdog w/ placement of sub-station. @AlexSalmond @pressjournal,,False,Wed Apr 24 20:15:34 +0000 2013,7,327153864115638272
47,Twitter Web Client,Obama’s budget spends $2B making our navy ships algae-powered http://t.co/5jzKm3ost4 The strong world is laughing at us.,,False,Thu Apr 11 19:36:50 +0000 2013,139,322433076967907328
8,Twitter Web Client,Via @Law360: “Trump’s $200M Old Post Office Project Gets Early Approval” http://t.co/W4XbbVFbWe,,False,Thu Apr 25 17:27:13 +0000 2013,15,327473887606624256
1,Twitter Web Client,@UKWildcatFan96 True!,UKWildcatFan96,False,Thu Apr 11 16:28:35 +0000 2013,3,322385700907540481
84367,Twitter for iPhone,I am right about Amazon costing the United States Post Office massive amounts of money for being their Delivery Boy. Amazon should pay these costs (plus) and not have them bourne by the American Taxpayer. Many billions of dollars. P.O. leaders don’t have a clue (or do they?)!,,False,Tue Apr 03 13:55:37 +0000 2018,20293,981168344924536832
752,Twitter for Android,"Get ALL the info,  then quick trial, then death penalty for the Boston killer of innocent children and people! Do not be kind.",,False,Fri Apr 19 23:56:40 +0000 2013,1248,325397568672649217
1,Twitter Web Client,@DanSt_Schwind Thanks--and good luck.,,False,Wed Apr 10 18:31:12 +0000 2013,1,322054171341762561
143,Twitter Web Client,"The only place where our ""border"" is protected is from Europeans. We educate them in our finest institutions &amp; then have them deported.",,False,Mon Apr 01 19:37:53 +0000 2013,194,318809462947323905
1,Twitter Web Client,@Nautilus916 True!,Nautilus916,False,Fri Apr 26 20:33:42 +0000 2013,1,327883203518005248
12,Twitter for Android,"""@kayyyygeeeee: Seeing @realDonaldTrump's face makes my Sunday night wonderful""  Thanks Krista!",,False,Sun Apr 28 23:44:00 +0000 2013,14,328655872135946240
103235,Twitter for iPhone,"39% of my nominations, including Diplomats to foreign lands, have not been confirmed due to Democrat obstruction and delay. At this rate, it would take more than 7 years before I am allowed to have these great people start working. Never happened before. Disgraceful!",,False,Tue Apr 03 00:24:01 +0000 2018,30647,980964100502118400
108,Twitter for Android,"Wrong, used to be called global warming and when that name didn't work, they deftly changed it to climate change-because it's freezing!",,False,Wed Apr 24 01:45:34 +0000 2013,200,326874524576526337
125186,Twitter for iPhone,"Our relationship with Russia is worse now than it has ever been, and that includes the Cold War. There is no reason for this. Russia needs us to help with their economy, something that would be very easy to do, and we need all nations to work together. Stop the arms race?",,False,Wed Apr 11 11:37:56 +0000 2018,32553,984032798821568513
343,Twitter for Android,"Ridiculous that they gave the 14 year old golfer from China a one stroke penalty for slow play at The Masters(see, I can stick up for China)",,False,Sat Apr 13 03:55:47 +0000 2013,388,322921029708165120
3,Twitter Web Client,@Tokodi1  See Trump Tower!,Tokodi1,False,Wed Apr 24 18:26:24 +0000 2013,2,327126393588707331
6,Twitter for Android,"""@NeilWhinhamPGA: @RealDonaldTrump If you were a Golf Professional where in the world would you set up your business?"" Doral in Miami.",,False,Thu Apr 25 11:58:37 +0000 2013,16,327391193359069185
8,Twitter for Android,"""@kayceelaw: @realDonaldTrump A great mind...And a role model."" Thanks!",,False,Wed Apr 17 23:32:50 +0000 2013,14,324666794369495040
79543,Twitter for iPhone,"Honduras, Mexico and many other countries that the U.S. is very generous to, sends many of their people to our country through our WEAK IMMIGRATION POLICIES. Caravans are heading here. Must pass tough laws and build the WALL. Democrats allow open borders, drugs and crime!",,False,Tue Apr 03 00:12:03 +0000 2018,20587,980961086546632705
734,Twitter Web Client,"Wow, I’m at 2,200,000  followers but I’d love to get rid of the haters &amp; losers—they’re such a waste of time!",,False,Thu Apr 25 16:50:55 +0000 2013,501,327464749837189120
76462,Twitter for iPhone,"Mexico has the absolute power not to let these large “Caravans” of people enter their country. They must stop them at their Northern Border, which they can do because their border laws work, not allow them to pass through into our country, which has no effective border laws.....",,False,Mon Apr 02 11:02:30 +0000 2018,19756,980762392303980544
0,Twitter Web Client,@oparinde Macy's will be happy--and so am I.,oparinde,False,Tue Apr 16 15:06:55 +0000 2013,1,324177089651695617
22,Twitter Web Client,This Sunday’s All-Star Celebrity @ApprenticeNBC has the most beautiful boardroom judges ever w/ @IvankaTrump &amp; @MELANIATRUMP together!,,False,Fri Apr 05 19:08:55 +0000 2013,30,320251721945346048
37,Twitter Web Client,.@piersmorgan is back! Did I see @OMAROSA wince? #CelebApprentice,,False,Mon Apr 01 02:05:08 +0000 2013,36,318544526438453250
65,Twitter Web Client,Looking forward to @VinceMcMahon inducting me into @WWE Hall of Fame this Saturday in @TheGarden. #WWEHOF #WrestleMania,,False,Thu Apr 04 18:20:27 +0000 2013,151,319877137647689728
12,Twitter Web Client,It’s true—@dennisrodman gets the comeback of the year award. I didn’t like having to fire him. #CelebApprentice,,False,Mon Apr 15 01:01:43 +0000 2013,28,323602000115814401
75,Twitter for Android,The mother of the Boston killers (not suspects) says her boys are totally innocent and were set up-I can see the 14 year long defense now!,,False,Wed Apr 24 11:26:16 +0000 2013,182,327020664039043072
0,Twitter Web Client,@KathyLooper Thanks.,KathyLooper,False,Wed Apr 17 16:26:49 +0000 2013,3,324559585841139714
46,Twitter for Android,"""@crazygreentiger: @realDonaldTrump its because of people like you the bombings happened in the first place."" Oh, I see, it's my fault!",,False,Sat Apr 20 10:31:06 +0000 2013,34,325557228042076161
55,Facebook,The  White House Correspondents' dinner was so boring this year- I guess that’s because I didn’t attend(even... http://t.co/8jD8GuFluU,,False,Mon Apr 29 17:53:59 +0000 2013,51,328930174185922562
11,Twitter for Android,"""@knaweiny21: @realDonaldTrump Love everything that you stand for! You are a brilliant man!"" Thank you!",,False,Thu Apr 18 00:15:34 +0000 2013,14,324677547365380097
0,Twitter for Android,@Colvio117  Thanks!,Colvio117,False,Tue Apr 30 12:13:07 +0000 2013,4,329206782465556480
91429,Twitter for iPhone,#AutismAwarenessDay #LightItUpBlue https://t.co/JAzSE6yEes,,False,Tue Apr 03 02:03:18 +0000 2018,18326,980989085631225857
1,Twitter Web Client,@DohaBen I will be there soon!,BenPhilip_STV,False,Thu Apr 11 16:25:15 +0000 2013,3,322384862499729409
9,Twitter Web Client,".@AlexSalmond , the Scottish politician who released the terrorist who blew up Pan Am flight 103 over Lockerbie…",,False,Mon Apr 01 14:55:01 +0000 2013,38,318738277765103620
21,Twitter Web Client,Follow me on Instagram- http://t.co/cwnjS0VBPz,,False,Tue Apr 09 16:39:15 +0000 2013,37,321663611766452224
41,Twitter for Android,"""@jTheCollegeKid: @realDonaldTrump @joooooojaah Shut up Trump I'm unfollowing you""  Great, but you won't stop loser-you have no control!",,False,Sat Apr 27 03:24:52 +0000 2013,29,327986677383561218
4,Twitter Web Client,@SiegristA  Thanks!,SiegristA,False,Mon Apr 29 21:40:55 +0000 2013,3,328987283049041920
7,Twitter for Android,"""@Bostonred: @realDonaldTrump Where is the evidence ?"" All over the place!",,False,Wed Apr 24 09:04:30 +0000 2013,5,326984986232254465
2,Twitter for Android,"""@jdstravel: @jdstravel @realDonaldTrump Do you have a helipad at Trump National LA?""  Yes!",,False,Sun Apr 07 10:40:37 +0000 2013,18,320848579340140544
12,Twitter for Android,"""@macgecko: @realDonaldTrump @macy @goangelo Love your ties Donald! They are quality and I own many! #menswear"" Thank you!",,False,Mon Apr 22 10:33:05 +0000 2013,11,326282504782901250
82082,Twitter for iPhone,"I have agreed with the historically cooperative, disciplined approach that we have engaged in with Robert Mueller (Unlike the Clintons!). I have full confidence in Ty Cobb, my Special Counsel, and have been fully advised throughout each phase of this process.",,False,Thu Apr 12 16:46:15 +0000 2018,16672,984472778035417088
10,Twitter for Android,"""@maggie101956: @realDonaldTrump Donald...he couldn't go to Thachers funeral??? Am I the only one outraged???""  No!",,False,Thu Apr 18 00:03:30 +0000 2013,28,324674513298128897
5,Twitter for Android,"""@alumadrifter: @realDonaldTrump @gameexpress1 I'm calling it for Jason day"" He probably just blew it!",,False,Sun Apr 14 22:30:50 +0000 2013,4,323564027672399872
53,Twitter for Android,"Oh no, they are worried that they didn't read the Boston killer his rights and he may have a good legal argument. 12 year case to finish?  t",,False,Sun Apr 21 13:17:10 +0000 2013,131,325961409773072386
15,Twitter for Android,"""@pjpaton: Wind Mills are highly dangerous - They tend to sheer off blades and catch fire in gales and storms @realDonaldTrump""  True!",,False,Sun Apr 14 11:54:08 +0000 2013,40,323403799135916032
12,Twitter for Android,"""@ClutchBa11er: @realDonaldTrump I know you wear mainly Brioni ties. That's wrong, I wear Trump ties that are sold at Macy's.",,False,Mon Apr 22 12:28:35 +0000 2013,21,326311569581547521
243,Twitter Web Client,Congratulations to @nyknicks on winning their first Atlantic Division title since 1994. @carmeloanthony is a great New Yorker and Knick!,,False,Thu Apr 11 17:43:36 +0000 2013,339,322404580925259777
3,Twitter for Android,"""@macgecko: @wsquared58 @realdonaldtrump @fastfranky5 @macy @goangelo Actually the first of many Trump ties because of look, feel, quality""",,False,Mon Apr 22 12:31:45 +0000 2013,8,326312368248348672
9,Twitter Web Client,.@TheRealMarilu is impressing the All Star Celebrity @ApprenticeNBC viewers with her continued success on Team Power.,,False,Mon Apr 15 18:37:47 +0000 2013,14,323867766350307328
13,Twitter Web Client,How stressed are @lisarinna and @pennjillette already? #CelebApprentice,,False,Mon Apr 22 01:19:56 +0000 2013,20,326143299037560832
1063,Twitter Web Client,"Set the bar high, do the best you possibly can, and believe in yourself—because if you don’t, no one else will either.",,False,Tue Apr 02 13:58:15 +0000 2013,1472,319086378673659905
162,Twitter for Android,"I hope everyone (especially the haters and losers) goes to Macy's today and buys some DJT ties, shirts and suits-and SUCCESS Fragrance-love!",,False,Wed Apr 10 11:42:32 +0000 2013,201,321951327301296128
225,Twitter Web Client,“When you expect things to happen - strangely enough - they do happen.” - J. P. Morgan,,False,Fri Apr 26 19:37:45 +0000 2013,423,327869122702635008
2,Twitter Web Client,@rodmonium91 Probably Mark.,NickPappaG1980,False,Thu Apr 11 21:04:56 +0000 2013,0,322455245865246720
9,Twitter Web Client,.@pennjillette and @dennisrodman as PM’s- I’m proud of Dennis and his performance this season. #CelebApprentice,,False,Mon Apr 08 02:07:09 +0000 2013,11,321081752565207040
5,Twitter Web Client,Whose artwork was your favorite— and what team do you think will win? #CelebApprentice,,False,Mon Apr 01 02:32:09 +0000 2013,6,318551326197968897
294,Twitter for Android,My heart goes out to the people of Boston on this terrible day!,,False,Mon Apr 15 23:04:07 +0000 2013,505,323934793039499264
79359,Twitter for iPhone,"Lawmakers of the House Judiciary Committee are angrily accusing the Department of Justice of missing the Thursday Deadline for turning over UNREDACTED Documents relating to FISA abuse, FBI, Comey, Lynch, McCabe, Clinton Emails and much more. Slow walking - what is going on? BAD!",,False,Sat Apr 07 20:52:58 +0000 2018,22301,982722926305832960
145,Twitter Web Client,Great to see @RedSox win big yesterday. Good for Boston and the country. Yesterday we were all @RedSox fans.,,False,Wed Apr 17 16:24:05 +0000 2013,249,324558896079454208
18,Twitter Web Client,.@BrandenRoderick did a great job on All Star Celebrity @ApprenticeNBC.  Raised a lot of money for charity while looking great.,,False,Mon Apr 22 18:15:08 +0000 2013,21,326398781971107840
5,Twitter for Android,"""@simonlise: @realDonaldTrump @maggie101956 if he had gone, you would have criticized him for leaving the Boston issue unresloved"" Wrong!",,False,Thu Apr 18 00:54:36 +0000 2013,8,324687373596250112
85,Twitter for Android,"""@salesdan48: @realDonaldTrump Mark Cuban is a sad, unhappy man. A facade, masquerading as a Trump wannabe."" Very interesting!",,False,Thu Apr 11 12:19:49 +0000 2013,75,322323095413194752
145,Twitter for Android,If the Boston killer applies for Obama Care the paperwork will be too complicated for him to understand!,,False,Sun Apr 21 15:55:45 +0000 2013,255,326001318806319104
40,Twitter Web Client,"My wife, the beautiful @MELANIATRUMP will be appearing… #CelebApprentice",,False,Mon Apr 08 02:00:56 +0000 2013,30,321080186403700737
79747,Twitter for iPhone,"Today, it was my great honor to welcome the 2017 NCAA Football National Champion, Alabama Crimson Tide - to the White House. Congratulations! #RollTide
https://t.co/hF5EZHlSVS https://t.co/JfGue4IIs1",,False,Tue Apr 10 21:49:56 +0000 2018,16551,983824424532144128
